# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 2.780086891109068,6.290486342416722,6.077038890524425,-91.92459199600515,2.1842907623267944,-0.8269924933008277,-0.6287823703461921,0.0,-78.59046577981461,0.0
 2.786884720908038,6.289850170254586,6.062223916361541,-92.45883660619809,2.1784624385071627,-0.8573800745224716,-0.6321513975913038,0.0,-78.7980929623548,0.0
 2.79370037672287,6.289075241994406,6.047417117975147,-92.99589728669463,2.172421243462533,-0.8863703227916336,-0.6356721326981013,0.0,-79.01463725844003,0.0
 2.8005343634244113,6.288160933262366,6.032620383478352,-93.53588226694592,2.166175353722129,-0.9139452581895864,-0.6393431762506737,0.0,-79.23993914719212,0.0
 2.807387179162587,6.287106619684647,6.017835600984264,-94.07889896902589,2.1597330974033393,-0.9400889451763877,-0.6431630515992635,0.0,-79.47383334195558,0.0
 2.814259315162397,6.285911676887434,6.003064658605988,-94.62505396017804,2.1531029470869947,-0.9647874134807375,-0.6471301942712046,0.0,-79.71614840776009,0.0
 2.8211512555116185,6.284575480496907,5.988309444456633,-95.174452899874,2.1462935125819773,-0.9880286479534699,-0.6512429411340945,0.0,-79.96670636598232,0.0
 2.8280634769404243,6.283097406139253,5.973571846649309,-95.72720048120796,2.139313533711143,-1.009802556634879,-0.6554995192428574,0.0,-80.22532230193593,0.0
 2.8349964485922703,6.28147682944065,5.95885375329712,-96.2834003664875,2.132171873529839,-1.030100877363618,-0.6598980341264667,0.0,-80.49180394464722,0.0
 2.8419506317860432,6.279713126027285,5.944157052513177,-96.84315511671583,2.1248775111983647,-1.0489171953373588,-0.664436457996293,0.0,-80.76595126775051,0.0
 2.848926479769275,6.277805671525337,5.929483632410585,-97.40656611498078,2.1174395354256164,-1.0662468262822422,-0.6691126173283012,0.0,-81.04755605004691,0.0
 2.8559244374622397,6.275753841560992,5.914835381102453,-97.97373348333718,2.109867137575798,-1.0820868290517731,-0.6739241803933022,0.0,-81.33640146376158,0.0
 2.8629449411928554,6.273557011760432,5.900214186701888,-98.54475599324837,2.1021696053131493,-1.0964358909290688,-0.6788686442097697,0.0,-81.63226163406064,0.0
 2.869988418422124,6.27121455774984,5.885621937321999,-99.11973096924156,2.0943563160375165,-1.1092943188863473,-0.6839433214090482,0.0,-81.93490120875724,0.0
 2.877055287460302,6.268725855155397,5.871060521075892,-99.69875418573993,2.086436730608416,-1.1206639582982885,-0.6891453267268607,0.0,-82.24407492121242,0.0
 2.884145957173408,6.266090279603287,5.856531826076676,-100.28191975686617,2.0784203872278764,-1.1305481294274615,-0.6944715632303241,0.0,-82.55952715636559,0.0
 2.8912608266803534,6.263307206719694,5.8420377404374575,-100.86932001913884,2.0703168952341766,-1.13895159788792,-0.6999187084818342,0.0,-82.88099151738348,0.0
 2.898400285040606,6.260376012130799,5.827580152271346,-101.46104540693364,2.062135929297577,-1.1458804749314622,-0.7054832003567838,0.0,-83.20819039368129,0.0
 2.905564710932304,6.257296071462786,5.813160949691447,-102.05718432059149,2.0538872235396033,-1.1513421846587832,-0.7111612228779947,0.0,-83.5408345394598,0.0
 2.9127544723212253,6.254066760341837,5.7987820208108705,-102.65782298716155,2.045580565799368,-1.1553453989495714,-0.7169486919747462,0.0,-83.87862265644888,0.0
 2.919969926120591,6.250687454394136,5.784445253742722,-103.26304531369357,2.0372257920933214,-1.1578999655962172,-0.7228412411921353,0.0,-84.22124098954029,0.0
 2.92721141784189,6.2471575292458645,5.7701525366001105,-103.8729327330769,2.02883278112263,-1.1590168564309902,-0.7288342075180236,0.0,-84.56836293487964,0.0
 2.934479281237094,6.243476360523206,5.7559057574961425,-104.48756404244362,2.0204114488979346,-1.1587081053632367,-0.7349226173553709,0.0,-84.91964866467413,0.0
 2.9417738379325393,6.239643323852343,5.741706804543927,-105.10701523418537,2.0119717434847955,-1.1569867458030632,-0.7411011727193941,0.0,-85.2747447682927,0.0
 2.9490953970549225,6.235657794859459,5.7275575658565705,-105.73135931965255,2.0035236398099663,-1.1538667561943132,-0.7473642377935629,0.0,-85.63328392458455,0.0
 2.956444254849779,6.231519149170736,5.713459929547183,-106.36066614572088,1.9950771346399,-1.1493629902565337,-0.7537058258614048,0.0,-85.99488458611403,0.0
 2.9638206942930734,6.227226762412357,5.699415783728869,-106.99500220430346,1.9866422415253064,-1.1434911354503672,-0.760119586873701,0.0,-86.3591507102261,0.0
